index,sample,spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,num_regressors
ftse250,full,single,path,0,-0.06803628713372134,0.03315720541698519,0.04017639950702139,-0.13302440975101232,-0.003048164516430363,-0.01959993455425175,0.026419197734266726,0.45815866511514813,-0.07138156211341454,0.03218169300491103,-1.1364684087994417,0.2557605797225482,7269,0.011385616713002422,8
ftse250,full,single,path,1,-0.03243751016185581,0.05101733213130414,0.5248979660894013,-0.13243148113921194,0.0675564608155003,-0.01601024503091465,0.035801613651252395,0.6547354324586059,-0.08618140778736935,0.05416091772554005,-0.2627809601545101,0.7927194115305422,7268,0.008414872553753616,8
ftse250,full,single,path,2,-0.06526202566983524,0.05003612098509304,0.19213190745997177,-0.16333282280061762,0.032808771460947114,0.018040298946937393,0.04800845908848411,0.7070854103938244,-0.07605628086649147,0.11213687876036624,-1.2044915652209311,0.22839964023669035,7267,0.0048724361505742,8
ftse250,full,single,path,3,-0.03746020521108837,0.07276244625867809,0.6066726359945082,-0.1800745998780974,0.10515418945592067,-0.006661022632708097,0.047532219933990885,0.8885517484494062,-0.09982417370333023,0.08650212843791404,-0.353977065243855,0.7233560711796964,7266,0.0040681841440780575,8
ftse250,full,single,path,4,-0.034782861504126183,0.09840517148760039,0.7237392726149344,-0.22765699761982294,0.15809127461157058,-0.02194299958488213,0.052917719230338035,0.678388907216837,-0.12566172927634467,0.08177573010658042,-0.1145668572576253,0.9087884507640588,7265,0.0027192624903906726,8
ftse250,full,single,path,5,-0.03376870011116978,0.119387340238779,0.777291882458983,-0.26776788697917664,0.20023048675683708,0.0009707074407364139,0.06779927100316004,0.9885767795358058,-0.13191586372545727,0.13385727860693009,-0.2527645532505068,0.8004501607898808,7264,0.0009126253706027709,8
ftse250,full,single,path,6,-0.028842209844127987,0.10072888959385354,0.7746215290267512,-0.22627083344808094,0.16858641375982494,0.02586955377276101,0.07891013719395829,0.7430359532722834,-0.12879431512739722,0.18053342267291925,-0.42706063248735954,0.6693351658104459,7263,0.001703282452641508,8
ftse250,full,single,path,7,-0.07840825116692253,0.10191090301690978,0.441667521506536,-0.2781536210800657,0.12133711874622062,0.020269831833063173,0.08174399053105923,0.8041597529364479,-0.13994838960781292,0.18048805327393924,-0.754495739773479,0.4505516025326144,7262,0.0020113765081199997,8
ftse250,full,single,path,8,-0.03414691330613943,0.11214400044992849,0.7607533425974522,-0.2539491541879993,0.18565532757572042,-0.023387118328862925,0.0782833348153756,0.7651310761238819,-0.17682245456699908,0.13004821790927323,-0.07867661224300695,0.9372898485289816,7261,0.0019175466123451113,8
ftse250,full,single,path,9,-0.08155878241910253,0.10300765576262949,0.42849247197534834,-0.2834537877138563,0.12033622287565127,-0.008859349037252771,0.07894260172652603,0.9106448509807865,-0.1635868484212438,0.14586815034673825,-0.5625188757789261,0.5737625467437466,7260,0.0018700571360227292,8
ftse250,full,single,path,10,-0.1501722014031282,0.10563021782743141,0.1551196270224487,-0.3572074283448938,0.05686302553863737,-0.0247958961096313,0.08733329245647123,0.7764696909095472,-0.1959691493243149,0.1463773571050523,-0.916985145025549,0.35915042439769473,7259,0.0023843048666785105,8
ftse250,full,single,path,11,-0.1788865533016697,0.10138672230264106,0.07766495609706338,-0.3776045290148462,0.01983142241150679,-0.028442424760710083,0.09417114763162014,0.7626298974805152,-0.21301787411868556,0.1561330245972654,-1.10667713450016,0.268433544731309,7258,0.003035466828999356,8
ftse250,full,single,path,12,-0.16333585286878727,0.12637121641941862,0.1961811549086756,-0.41102343705084776,0.08435173131327323,-0.04251496928382896,0.10717868622688836,0.691608074359336,-0.25258519428853016,0.1675552557208722,-0.7460828160238188,0.4556173891152019,7257,0.002609689196232723,8
ftse250,full,single,path,13,-0.13979150444079066,0.14943336244051708,0.34954242470270425,-0.43268089482420413,0.15309788594262283,-0.004700573849512273,0.11227207277053311,0.9666041627179256,-0.22475383647975716,0.2153526887807326,-0.7317343451925936,0.4643307290894684,7256,0.0025894879616095157,8
ftse250,full,single,path,14,-0.11864867856549072,0.16036698976267774,0.4593866221116667,-0.4329679785003391,0.19567062136935764,-0.011510337192026848,0.11115583293871391,0.9175253925885569,-0.2293757697519061,0.2063550953678524,-0.5539491798930047,0.5796136262319088,7255,0.0025055381381686725,8
ftse250,full,single,path,15,-0.07483257414885766,0.18490835764257882,0.6856973988651559,-0.4372529551283122,0.2875878068305968,-0.04565544865089215,0.10405611023538355,0.6608369110424978,-0.2496054247122439,0.15829452741045963,-0.13802480562647462,0.8902208131198894,7254,0.002010975959589323,8
ftse250,full,single,path,16,-0.037753811914552085,0.16347156711856523,0.8173533919574627,-0.3581580834669399,0.28265045963783575,-0.08024961419642253,0.10349102032510075,0.43808805494763847,-0.28309201403362,0.12259278564077496,0.22111809470089197,0.8250004814153339,7253,0.001590088890022212,8
ftse250,full,single,path,17,-0.11225637855718551,0.13907562964857312,0.4195739211624666,-0.3848446126683888,0.1603318555540178,-0.12225414044273693,0.09969755879333862,0.22010457690118423,-0.3176613556776806,0.07315307479220677,0.05879822727522692,0.953112820449077,7252,0.0013583226668720805,8
ftse250,full,single,path,18,-0.1515868719347221,0.14853783907581183,0.30747860157760165,-0.4427210365233133,0.13954729265386911,-0.11795790255413942,0.09855518738569355,0.23135661413481634,-0.3111260698300988,0.07521026472181992,-0.19058439180356962,0.8488512195825906,7251,0.0013679412621391274,8
ftse250,full,single,path,19,-0.09100077126378196,0.1630396826609767,0.5767412383285895,-0.4105585492792963,0.22855700675173235,-0.13598442361767177,0.09962298853078502,0.17225606526677306,-0.33124548113801044,0.05927663390266688,0.2376801764070221,0.8121291600589088,7250,0.0011271764258450334,8
ftse250,full,single,path,20,-0.10235409936042761,0.18326142732657463,0.5764933484018018,-0.46154649692051386,0.25683829819965864,-0.1296960169827502,0.1088933238238145,0.23363891847143536,-0.34312693167742664,0.08373489771192622,0.12981031841927432,0.8967164990761312,7249,0.0010461582225249622,8
